text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Love,1.0665700435638428,11.401359558105469,0.0,1674,16
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,0.9213712215423584,11.320903778076172,0.0,1451,16
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Love,1.0481140613555908,11.31793212890625,0.0,1470,16
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,2.375779390335083,11.315601348876953,0.0,1450,16
"mantap, bagus dan teba",Happy,Happy,1.1275691986083984,11.3154296875,0.0,1444,16
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,1.105787992477417,11.315135955810547,0.0,1450,16
"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker..",Happy,Happy,1.039299726486206,11.312976837158203,0.0,1476,16
"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",Happy,Love,1.0884056091308594,11.312984466552734,0.0,1466,16
Bagus dan ini order saya yang kedua.,Happy,Happy,1.603559970855713,11.311668395996094,0.0,1445,16
Teksturnya creamy. Gampang dipakai. Packaging aman ??.,Happy,Happy,0.9810283184051514,11.311958312988281,0.0,1451,16
"masker bagus,sesuai harga`",Happy,Happy,1.2869348526000977,11.311996459960938,0.0,1445,16
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,2.6379008293151855,11.380229949951172,0.0,1459,16
respon baik mutu lumayan hrg terjangkau,Happy,Happy,0.9950265884399414,11.37973403930664,0.0,1448,16
Kualitas Produk Bagus. Produk Sesuai,Happy,Happy,1.0814919471740723,11.382095336914062,0.0,1447,16
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,0.9546327590942383,11.381324768066406,0.0,1448,16
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Love,1.0589900016784668,11.382217407226562,0.0,1451,16
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Love,0.9650003910064697,11.379928588867188,0.0,1460,16
barang telah sampai dengan packaging yg bagus,Happy,Happy,0.9954569339752197,11.368789672851562,0.0,1444,16
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,1.0615849494934082,11.365036010742188,0.0,1457,16
"bagus, bisa nempel di kayu",Happy,Happy,1.0256679058074951,11.364124298095703,0.0,1446,16
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,0.93361496925354,11.197376251220703,0.0,1490,16
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Love,1.0250513553619385,11.149250030517578,0.0,1472,16
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,1.0451240539550781,11.149669647216797,0.0,1474,16
Pertama x custom dan hasil ny sesuai request,Happy,Happy,1.0576658248901367,11.149845123291016,0.0,1446,16
mantap paten joss,Happy,Love,1.0785338878631592,11.144309997558594,0.0,1443,16
packing rapih aman makasih,Happy,Happy,0.9795525074005127,11.143634796142578,0.0,1444,16
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Fear,1.0954790115356445,11.143142700195312,0.0,1462,16
Ada 1 shade yg salah kirim,Sadness,Sadness,1.0578722953796387,11.141487121582031,0.0,1445,17
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,1.1269385814666748,11.156303405761719,0.0,1447,17
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,0.9089193344116211,11.155094146728516,0.0,1466,17
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Anger,0.9977025985717773,11.154289245605469,0.0,1488,17
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,1.0002870559692383,11.149517059326172,0.0,1462,17
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,1.0273847579956055,11.154186248779297,0.0,1524,17
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Sadness,1.325535535812378,11.152671813964844,0.0,1489,17
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,1.01059889793396,11.14572525024414,0.0,1466,17
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,1.1785707473754883,11.139801025390625,0.0,1459,17
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Fear,1.1056427955627441,11.145732879638672,0.0,1447,16
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Fear,0.8559134006500244,11.150875091552734,0.0,1460,16
boros batre,Sadness,Fear,1.6757516860961914,11.14017105102539,0.0,1441,16
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Fear,1.2982876300811768,11.140182495117188,0.0,1450,16
sambungannya tidak rapih..,Sadness,Fear,0.9983584880828857,11.137893676757812,0.0,1445,16
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Fear,1.0673179626464844,11.136280059814453,0.0,1460,16
kurang bagus,Sadness,Sadness,1.0622649192810059,11.138294219970703,0.0,1440,17
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,1.0130624771118164,11.137626647949219,0.0,1460,17
tidak berfugsi,Sadness,Fear,1.5504035949707031,11.136444091796875,0.0,1443,16
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,0.9870898723602295,11.138214111328125,0.0,1452,17
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,1.5963993072509766,11.138900756835938,0.0,1474,17
barang dikrm beda dgn yg pesan,Sadness,Fear,0.9285526275634766,11.138866424560547,0.0,1445,16
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,0.890493631362915,11.138420104980469,0.0,1497,17
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,0.9969003200531006,11.139205932617188,0.0,1450,17
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Fear,0.9612076282501221,11.141632080078125,0.0,1582,16
Paking tidak rapih jebol,Sadness,Sadness,1.7090754508972168,11.128059387207031,0.0,1444,17
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Fear,0.9880414009094238,11.119800567626953,0.0,1494,16
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Anger,0.9724454879760742,11.117176055908203,0.0,1493,17
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,0.9329006671905518,11.117122650146484,0.0,1476,17
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,0.9093635082244873,11.112308502197266,0.0,1450,17
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,1.0274741649627686,11.137500762939453,0.0,1457,17
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,1.1515898704528809,11.171417236328125,0.0,1454,17
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Fear,1.0994946956634521,11.169384002685547,0.0,1466,16
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,0.9525008201599121,11.169048309326172,0.0,1511,17
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,1.0177507400512695,11.119682312011719,0.0,1474,17
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,1.0052614212036133,11.1397705078125,0.0,1448,17
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,1.8673408031463623,11.161102294921875,0.0,1454,17
infra red nya jelek suka mental ke mana2,Sadness,Sadness,1.0505809783935547,11.159290313720703,0.0,1447,17
lambat,Sadness,Sadness,0.9011225700378418,11.158458709716797,0.0,1440,17
tipis bgt,Sadness,Fear,0.9416091442108154,11.157241821289062,0.0,1441,16
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,1.1383237838745117,11.156452178955078,0.0,1478,17
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,1.5879309177398682,11.154850006103516,0.0,1470,17
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,0.9208576679229736,11.273735046386719,0.0,1465,17
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,1.019787073135376,11.235347747802734,0.0,1479,17
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,1.0520081520080566,11.237316131591797,0.0,1486,17
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,1.1486639976501465,11.233688354492188,0.0,1496,17
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,1.0309815406799316,11.235260009765625,0.0,1483,17
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Fear,1.077361822128296,11.232978820800781,0.0,1472,16
Barangnya ga ada,Fear,Sadness,1.0654802322387695,11.234203338623047,0.0,1441,17
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Fear,0.898282527923584,11.240058898925781,0.0,1466,16
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,0.8923113346099854,11.222881317138672,0.0,1463,17
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,1.069572925567627,11.221080780029297,0.0,1487,17
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,0.9149017333984375,11.212265014648438,0.0,1507,17
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,0.9916856288909912,11.274951934814453,0.0,1465,17
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,0.8571796417236328,11.281028747558594,0.0,1476,17
tidak sesuai,Fear,Fear,1.1379930973052979,11.269752502441406,0.0,1440,16
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Anger,1.0331883430480957,11.269424438476562,0.0,1543,17
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,1.0911331176757812,11.265796661376953,0.0,1455,17
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Fear,0.9362194538116455,11.265869140625,0.0,1502,16
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,1.0176451206207275,11.24038314819336,0.0,1478,17
gk ada plat besinya...cm ada label merk bahan,Fear,Fear,1.0319106578826904,11.147056579589844,0.0,1449,16
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,1.0734758377075195,11.156509399414062,0.0,1480,17
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Fear,0.9489765167236328,11.150920867919922,0.0,1482,16
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Fear,0.9796919822692871,11.066890716552734,0.0,1451,16
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,0.9451751708984375,11.064525604248047,0.0,1472,17
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,0.8810832500457764,11.053653717041016,0.0,1488,17
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,0.9910099506378174,11.053363800048828,0.0,1527,17
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Fear,0.9824886322021484,11.051315307617188,0.0,1478,16
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Anger,0.968747615814209,11.05086898803711,0.0,1463,17
barang tidak sampai. tdk ada solusi,Fear,Sadness,0.8445143699645996,11.050971984863281,0.0,1445,17
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Fear,1.0006537437438965,11.049346923828125,0.0,1467,16
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,1.7292075157165527,11.051010131835938,0.0,1522,17
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Anger,1.3939011096954346,11.117477416992188,0.0,1471,17
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Sadness,1.0263621807098389,11.009864807128906,0.0,1458,17
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Anger,0.9586801528930664,11.013065338134766,0.0,1482,17
"mesin kasar, pelayanan kurang",Fear,Anger,0.9111318588256836,11.019493103027344,0.0,1443,17
packingnya kurang memuaskan,Fear,Sadness,0.8473515510559082,11.019767761230469,0.0,1443,17
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Fear,1.0024917125701904,11.02069091796875,0.0,1495,16
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,0.9623610973358154,11.018692016601562,0.0,1479,17
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Fear,0.9860224723815918,11.018375396728516,0.0,1492,16
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,0.9874467849731445,11.016475677490234,0.0,1447,17
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,0.9676783084869385,11.012500762939453,0.0,1478,17
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,0.9674949645996094,11.008670806884766,0.0,1448,17
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,0.9474852085113525,11.007091522216797,0.0,1466,17
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Fear,1.6485919952392578,11.00701904296875,0.0,1524,16
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,1.6577656269073486,11.005977630615234,0.0,1518,17
"bukan dendeng daging sapi asli, semacam campuran",Fear,Fear,0.9185178279876709,11.005870819091797,0.0,1450,16
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,0.9956014156341553,11.005668640136719,0.0,1466,17
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Fear,0.8305637836456299,11.008346557617188,0.0,1449,16
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,1.1289095878601074,11.006175994873047,0.0,1487,17
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Love,1.1037371158599854,11.009048461914062,0.0,1482,16
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,0.903052568435669,11.015762329101562,0.0,1470,16
puas banget ????????????????,Love,Love,1.0729005336761475,11.014945983886719,0.0,1444,16
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,1.0176353454589844,11.013729095458984,0.0,1469,16
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,1.0239038467407227,11.040733337402344,0.0,1472,16
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Love,1.610487937927246,11.092601776123047,0.0,1449,16
reoderrrrr,Love,Happy,0.9507272243499756,11.145954132080078,0.0,1442,16
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,1.081298828125,11.146575927734375,0.0,1457,16
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Love,0.9013228416442871,11.140815734863281,0.0,1450,16
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,1.0379149913787842,11.114368438720703,0.0,1468,16
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,0.8455982208251953,11.169731140136719,0.0,1527,16
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,1.030522346496582,11.169296264648438,0.0,1498,16
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,0.9413063526153564,11.162185668945312,0.0,1448,16
jangan lupa gaes diorder toko ini,Love,Happy,1.0782897472381592,11.169612884521484,0.0,1446,16
Puas sih.. Recomended bukunya,Love,Happy,0.9836137294769287,11.17227554321289,0.0,1446,16
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,1.0287628173828125,11.177047729492188,0.0,1483,16
bagus bgt bukunya. suka. makasih,Love,Love,0.9589238166809082,11.165607452392578,0.0,1449,16
