text,actual,predicted,latency_sec,ram_gb,vram_gb
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,5.429613351821899,13.070255279541016,3.4337806701660156
Pertama x custom dan hasil ny sesuai request,Happy,Happy,4.473036766052246,13.032100677490234,3.4337806701660156
mantap paten joss,Happy,Happy,4.257441759109497,13.04561996459961,3.4337806701660156
packing rapih aman makasih,Happy,Happy,4.283803701400757,13.048652648925781,3.4337806701660156
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,4.892172574996948,13.0509033203125,3.4337806701660156
Ada 1 shade yg salah kirim,Sadness,Sadness,4.478529930114746,13.048683166503906,3.4337806701660156
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,4.692726373672485,13.110042572021484,3.4337806701660156
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,5.519811153411865,13.156723022460938,3.4337806701660156
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Anger,5.067859888076782,13.15670394897461,3.4337806701660156
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Anger,4.980701208114624,13.083187103271484,3.4337806701660156
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,6.14748740196228,13.063911437988281,3.4337806701660156
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Sadness,5.2456934452056885,13.062606811523438,3.4337806701660156
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,4.871607303619385,13.053726196289062,3.4337806701660156
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,4.8767313957214355,13.048095703125,3.4337806701660156
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,4.48862099647522,13.02743911743164,3.4337806701660156
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Sadness,4.9044389724731445,13.028724670410156,3.4337806701660156
boros batre,Sadness,Anger,4.485726833343506,13.02468490600586,3.4337806701660156
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Anger,4.618945598602295,13.036266326904297,3.4337806701660156
sambungannya tidak rapih..,Sadness,Sadness,4.601433277130127,13.084896087646484,3.4337806701660156
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,4.986731290817261,13.069324493408203,3.4337806701660156
kurang bagus,Sadness,Sadness,4.521263122558594,13.048885345458984,3.4337806701660156
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,4.774220705032349,13.066478729248047,3.4337806701660156
tidak berfugsi,Sadness,Sadness,4.482738971710205,13.148056030273438,3.4337806701660156
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,4.649465322494507,13.19021224975586,3.4337806701660156
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,5.084739923477173,13.16845703125,3.4337806701660156
barang dikrm beda dgn yg pesan,Sadness,Sadness,5.1103692054748535,13.160438537597656,3.4337806701660156
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,5.371625185012817,13.127246856689453,3.4337806701660156
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,4.498163938522339,13.097793579101562,3.4337806701660156
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Anger,6.661895275115967,13.084785461425781,3.4337806701660156
Paking tidak rapih jebol,Sadness,Sadness,4.568195104598999,13.092605590820312,3.4337806701660156
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,5.3218092918396,13.100208282470703,3.4337806701660156
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,5.359689950942993,13.098640441894531,3.4337806701660156
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,5.056692600250244,13.078060150146484,3.4337806701660156
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Anger,4.502466678619385,13.069194793701172,3.4337806701660156
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,4.639163255691528,12.979461669921875,3.4337806701660156
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,4.570490121841431,12.985816955566406,3.4337806701660156
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,4.977498531341553,12.969196319580078,3.4337806701660156
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,5.896610260009766,12.964153289794922,3.4337806701660156
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,5.013806104660034,12.962051391601562,3.4337806701660156
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,4.524758815765381,12.871574401855469,3.4337806701660156
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,5.211528062820435,12.69281005859375,3.4337806701660156
infra red nya jelek suka mental ke mana2,Sadness,Anger,4.594359397888184,12.698951721191406,3.4337806701660156
lambat,Sadness,Sadness,4.535877466201782,12.692741394042969,3.4337806701660156
tipis bgt,Sadness,Sadness,4.5418572425842285,12.692901611328125,3.4337806701660156
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,5.173263788223267,12.702224731445312,3.4337806701660156
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,5.028284788131714,12.699195861816406,3.4337806701660156
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Anger,4.880004405975342,12.694587707519531,3.4337806701660156
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,5.046124696731567,12.690868377685547,3.4337806701660156
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,5.174025297164917,12.68661117553711,3.4337806701660156
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Sadness,5.1829893589019775,12.670669555664062,3.4337806701660156
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,5.04328179359436,12.676994323730469,3.4337806701660156
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,4.948211669921875,12.680282592773438,3.4337806701660156
Barangnya ga ada,Fear,Sadness,4.5502848625183105,12.709911346435547,3.4337806701660156
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Anger,4.942917823791504,12.714954376220703,3.4337806701660156
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,5.564756393432617,12.725383758544922,3.4337806701660156
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,5.2439610958099365,12.720123291015625,3.4337806701660156
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,5.723004102706909,12.695148468017578,3.4337806701660156
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Anger,5.623046875,12.704971313476562,3.4337806701660156
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,5.063002824783325,12.705432891845703,3.4337806701660156
tidak sesuai,Fear,Sadness,5.077788591384888,12.705310821533203,3.4337806701660156
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,6.0280232429504395,12.714962005615234,3.4337806701660156
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,4.62593150138855,12.70809555053711,3.4337806701660156
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,5.382718801498413,12.680694580078125,3.4337806701660156
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,5.078626871109009,12.674476623535156,3.4337806701660156
gk ada plat besinya...cm ada label merk bahan,Fear,Sadness,4.624921798706055,12.68304443359375,3.4337806701660156
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,5.139758825302124,12.701988220214844,3.4337806701660156
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Anger,5.668142080307007,12.8038330078125,3.4337806701660156
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,4.566227912902832,12.779151916503906,3.4337806701660156
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,5.030534982681274,12.765281677246094,3.4337806701660156
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,5.185527801513672,12.766647338867188,3.4337806701660156
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,5.878466606140137,12.830619812011719,3.4337806701660156
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Sadness,5.178045034408569,12.829353332519531,3.4337806701660156
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Sadness,5.055596828460693,12.797523498535156,3.4337806701660156
barang tidak sampai. tdk ada solusi,Fear,Sadness,4.568522930145264,12.796627044677734,3.4337806701660156
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Anger,5.54445219039917,12.778942108154297,3.4337806701660156
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,6.2386980056762695,12.800933837890625,3.4337806701660156
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,5.014339447021484,12.732231140136719,3.4337806701660156
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,5.006798028945923,12.728797912597656,3.4337806701660156
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,5.178620100021362,12.72085189819336,3.4337806701660156
"mesin kasar, pelayanan kurang",Fear,Anger,4.469143867492676,12.720645904541016,3.4337806701660156
packingnya kurang memuaskan,Fear,Sadness,4.570205211639404,12.742889404296875,3.4337806701660156
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,5.286833763122559,12.71542739868164,3.4337806701660156
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,5.1775007247924805,12.705219268798828,3.4337806701660156
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,5.559962511062622,12.940673828125,3.4337806701660156
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,4.711533308029175,13.066692352294922,3.4337806701660156
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,5.42895245552063,13.062278747558594,3.4337806701660156
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,4.593398332595825,12.987308502197266,3.4337806701660156
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Sadness,5.034135103225708,12.983154296875,3.4337806701660156
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Anger,5.771751642227173,13.050567626953125,3.4337806701660156
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,5.79111385345459,13.024356842041016,3.4337806701660156
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,5.315171718597412,13.274368286132812,3.4337806701660156
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,5.014667272567749,13.287059783935547,3.4337806701660156
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,4.586369037628174,13.205223083496094,3.4337806701660156
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,5.106719493865967,13.20846176147461,3.4337806701660156
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Sadness,5.109499931335449,13.200965881347656,3.4337806701660156
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Happy,4.828208684921265,13.173210144042969,3.4337806701660156
puas banget ????????????????,Love,Happy,4.256202697753906,13.160316467285156,3.4337806701660156
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Happy,5.027041912078857,13.460250854492188,3.4337806701660156
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Happy,4.798895835876465,13.342689514160156,3.4337806701660156
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,5.2003889083862305,13.22420883178711,3.4337806701660156
reoderrrrr,Love,Anger,4.5298542976379395,13.164016723632812,3.4337806701660156
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Happy,4.436821699142456,13.170394897460938,3.4337806701660156
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,4.467391729354858,13.193168640136719,3.4337806701660156
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,4.8371336460113525,13.215568542480469,3.4337806701660156
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Happy,5.852452039718628,13.234512329101562,3.4337806701660156
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Happy,5.419861316680908,13.260604858398438,3.4337806701660156
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,4.421415328979492,13.056266784667969,3.4337806701660156
jangan lupa gaes diorder toko ini,Love,Happy,4.541011571884155,13.084022521972656,3.4337806701660156
Puas sih.. Recomended bukunya,Love,Happy,4.403465509414673,13.019783020019531,3.4337806701660156
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Happy,5.297046899795532,13.193801879882812,3.4337806701660156
bagus bgt bukunya. suka. makasih,Love,Happy,4.656114816665649,13.267219543457031,3.4337806701660156
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Happy,5.828430414199829,13.4718017578125,3.4337806701660156
