text,actual,predicted,latency_sec,ram_gb,vram_gb
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,6.139663219451904,12.278984069824219,3.43377685546875
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,6.317607402801514,12.932361602783203,3.43377685546875
"mesin kasar, pelayanan kurang",Fear,Anger,5.79341721534729,12.551342010498047,3.43377685546875
packingnya kurang memuaskan,Fear,Sadness,6.267664194107056,12.56887435913086,3.43377685546875
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,5.863835573196411,12.537673950195312,3.43377685546875
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,6.619687795639038,12.500225067138672,3.43377685546875
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,5.8942248821258545,12.499305725097656,3.43377685546875
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,5.788496494293213,12.52029037475586,3.43377685546875
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,6.275834321975708,12.51644515991211,3.43377685546875
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,5.0151543617248535,12.538032531738281,3.43377685546875
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,6.016822099685669,12.530876159667969,3.43377685546875
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Anger,6.873345851898193,12.527179718017578,3.43377685546875
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,6.244529724121094,12.507331848144531,3.43377685546875
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,4.973968982696533,12.462692260742188,3.43377685546875
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,6.018548250198364,12.484325408935547,3.43377685546875
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Fear,4.710009336471558,12.48910903930664,3.43377685546875
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,6.172251224517822,12.488178253173828,3.43377685546875
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Love,5.850451469421387,12.234615325927734,3.43377685546875
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Happy,5.315743684768677,12.213287353515625,3.43377685546875
puas banget ????????????????,Love,Happy,5.955028057098389,12.36417007446289,3.43377685546875
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Happy,5.998111724853516,12.456001281738281,3.43377685546875
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,5.990638732910156,12.435798645019531,3.43377685546875
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,4.760130167007446,12.400775909423828,3.43377685546875
reoderrrrr,Love,Anger,4.908677816390991,12.142253875732422,3.43377685546875
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Happy,5.2270777225494385,12.159564971923828,3.43377685546875
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,5.353654384613037,12.160564422607422,3.43377685546875
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Love,5.787510633468628,12.141265869140625,3.43377685546875
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,6.191908836364746,12.139537811279297,3.43377685546875
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Happy,6.301427602767944,11.91628646850586,3.43377685546875
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,5.239491939544678,11.91098403930664,3.43377685546875
jangan lupa gaes diorder toko ini,Love,Happy,4.863325834274292,11.920093536376953,3.43377685546875
Puas sih.. Recomended bukunya,Love,Happy,5.563621997833252,11.886993408203125,3.43377685546875
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Happy,5.6295692920684814,11.871269226074219,3.43377685546875
bagus bgt bukunya. suka. makasih,Love,Love,4.934466123580933,11.884387969970703,3.43377685546875
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Happy,5.899794101715088,11.886703491210938,3.43377685546875
"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Love,Happy,5.9629621505737305,11.943267822265625,3.43377685546875
Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Love,Happy,5.579981327056885,11.906291961669922,3.43377685546875
Suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,Love,Love,5.564616680145264,11.905624389648438,3.43377685546875
