text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",Happy,Sadness,1.2544784545898438,10.32470703125,0.0,2047,8
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Happy,0.6032111644744873,10.243110656738281,0.0,2222,7
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Love,0.8815951347351074,10.261383056640625,0.0,1999,7
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Love,0.7064735889434814,10.259868621826172,0.0,2018,7
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Love,0.6293380260467529,10.266239166259766,0.0,1998,7
"mantap, bagus dan teba",Happy,Happy,0.7435178756713867,10.250789642333984,0.0,1992,7
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,0.6192119121551514,10.357845306396484,0.0,1998,7
"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker..",Happy,Happy,1.2172725200653076,10.382862091064453,0.0,2024,7
"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",Happy,Happy,0.6598718166351318,10.351661682128906,0.0,2014,7
Bagus dan ini order saya yang kedua.,Happy,Love,0.7283022403717041,10.293159484863281,0.0,1993,7
Teksturnya creamy. Gampang dipakai. Packaging aman ??.,Happy,Happy,0.6332623958587646,10.31503677368164,0.0,1999,7
"masker bagus,sesuai harga`",Happy,Happy,0.6404533386230469,10.323371887207031,0.0,1993,7
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,0.7452123165130615,10.346858978271484,0.0,2007,7
respon baik mutu lumayan hrg terjangkau,Happy,Happy,0.7091131210327148,10.341537475585938,0.0,1996,7
Kualitas Produk Bagus. Produk Sesuai,Happy,Love,0.985774040222168,10.356426239013672,0.0,1995,7
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,0.6819024085998535,10.307804107666016,0.0,1996,7
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Happy,0.6404500007629395,10.302051544189453,0.0,1999,7
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Love,0.7260193824768066,10.29813003540039,0.0,2008,7
barang telah sampai dengan packaging yg bagus,Happy,Happy,0.6277391910552979,10.308982849121094,0.0,1992,7
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,0.6299054622650146,10.302986145019531,0.0,2005,7
"bagus, bisa nempel di kayu",Happy,Happy,0.7325108051300049,10.287845611572266,0.0,1994,7
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,0.7299013137817383,10.27219009399414,0.0,2038,7
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Love,0.6096200942993164,10.269031524658203,0.0,2020,7
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,0.7818551063537598,10.269660949707031,0.0,2022,7
Pertama x custom dan hasil ny sesuai request,Happy,Love,0.7258834838867188,10.268623352050781,0.0,1994,7
mantap paten joss,Happy,Happy,0.8260364532470703,10.268165588378906,0.0,1991,7
packing rapih aman makasih,Happy,Love,0.7081305980682373,10.212501525878906,0.0,1992,7
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,0.8465261459350586,10.20965576171875,0.0,2010,8
Ada 1 shade yg salah kirim,Sadness,Sadness,2.232835531234741,10.208671569824219,0.0,1993,8
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,0.665172815322876,10.231315612792969,0.0,1995,8
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,0.6304707527160645,10.236785888671875,0.0,2014,8
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Sadness,0.6146233081817627,10.231182098388672,0.0,2036,8
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,0.6449112892150879,10.200294494628906,0.0,2010,8
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,0.6286027431488037,10.22650146484375,0.0,2072,8
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Sadness,0.7353777885437012,10.227344512939453,0.0,2037,8
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,0.6343238353729248,10.21969985961914,0.0,2014,8
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,0.8389451503753662,10.242656707763672,0.0,2007,8
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,0.6192152500152588,10.202396392822266,0.0,1995,8
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Sadness,0.6873135566711426,10.230850219726562,0.0,2008,8
boros batre,Sadness,Sadness,0.6777193546295166,10.209957122802734,0.0,1989,8
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Sadness,0.6329219341278076,10.209785461425781,0.0,1998,8
sambungannya tidak rapih..,Sadness,Sadness,0.7316806316375732,10.208744049072266,0.0,1993,8
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,0.6479365825653076,10.250511169433594,0.0,2008,8
kurang bagus,Sadness,Sadness,0.72715163230896,10.264457702636719,0.0,1988,8
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,0.8328540325164795,10.262718200683594,0.0,2008,8
tidak berfugsi,Sadness,Sadness,0.863640308380127,10.25326919555664,0.0,1991,8
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,0.5908379554748535,10.255695343017578,0.0,2000,8
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Sadness,0.6434385776519775,10.252204895019531,0.0,2022,8
barang dikrm beda dgn yg pesan,Sadness,Sadness,0.8186049461364746,10.205135345458984,0.0,1993,8
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,0.5859348773956299,10.003524780273438,0.0,2045,8
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,1.3563742637634277,10.036922454833984,0.0,1998,8
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Sadness,0.6673386096954346,10.012699127197266,0.0,2130,8
Paking tidak rapih jebol,Sadness,Sadness,0.6260225772857666,10.016334533691406,0.0,1992,8
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,0.6552836894989014,10.032268524169922,0.0,2042,8
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,0.8134284019470215,10.034465789794922,0.0,2041,8
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,0.9356727600097656,10.147979736328125,0.0,2024,8
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,0.6331932544708252,9.533695220947266,0.0,1998,8
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,0.6000280380249023,9.526874542236328,0.0,2005,8
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,0.7038705348968506,9.52065658569336,0.0,2002,8
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,0.8238043785095215,9.518802642822266,0.0,2014,8
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,0.7177057266235352,9.51412582397461,0.0,2059,8
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,1.0237886905670166,9.521595001220703,0.0,2022,8
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,0.8279614448547363,9.536064147949219,0.0,1996,8
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,0.6279783248901367,9.615966796875,0.0,2002,8
infra red nya jelek suka mental ke mana2,Sadness,Anger,0.7372844219207764,9.598648071289062,0.0,1995,8
lambat,Sadness,Sadness,0.7371647357940674,9.596427917480469,0.0,1988,8
tipis bgt,Sadness,Sadness,0.8913161754608154,9.618484497070312,0.0,1989,8
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,0.6822514533996582,9.618305206298828,0.0,2026,8
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,0.8245642185211182,9.608386993408203,0.0,2018,8
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,0.7346737384796143,9.644886016845703,0.0,2013,8
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,0.6096675395965576,9.675251007080078,0.0,2027,8
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,0.6410999298095703,9.658531188964844,0.0,2034,8
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Sadness,2.880985975265503,9.513938903808594,0.0,2044,8
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,0.7367119789123535,9.49898910522461,0.0,2031,8
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,0.6334900856018066,9.511306762695312,0.0,2020,8
Barangnya ga ada,Fear,Sadness,0.6258776187896729,9.500991821289062,0.0,1989,8
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,1.0386066436767578,9.52166748046875,0.0,2014,8
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,0.937617301940918,9.478191375732422,0.0,2011,8
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Sadness,0.8488113880157471,9.4986572265625,0.0,2035,8
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,0.811812162399292,9.537277221679688,0.0,2055,8
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,0.7425239086151123,9.538215637207031,0.0,2013,8
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,0.7697503566741943,9.524909973144531,0.0,2024,8
tidak sesuai,Fear,Sadness,0.6955914497375488,9.539794921875,0.0,1988,8
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,0.6391034126281738,9.547401428222656,0.0,2091,8
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Sadness,0.7310764789581299,9.491085052490234,0.0,2003,8
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,0.7412910461425781,9.49197006225586,0.0,2050,8
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,0.711479663848877,9.511051177978516,0.0,2026,8
gk ada plat besinya...cm ada label merk bahan,Fear,Sadness,0.6302306652069092,9.51141357421875,0.0,1997,8
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,0.8350622653961182,9.508216857910156,0.0,2028,8
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Sadness,0.6871440410614014,9.502300262451172,0.0,2030,8
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,0.676926851272583,9.515552520751953,0.0,1999,8
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,0.9376828670501709,9.5146484375,0.0,2020,8
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,5.646900653839111,9.502670288085938,0.0,2036,8
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,1.5496206283569336,9.53048324584961,0.0,2075,8
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Sadness,0.7353827953338623,9.54073715209961,0.0,2026,8
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Sadness,0.6298112869262695,9.522506713867188,0.0,2011,8
barang tidak sampai. tdk ada solusi,Fear,Sadness,0.7363803386688232,9.522270202636719,0.0,1993,8
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Sadness,1.077009677886963,9.523269653320312,0.0,2015,8
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,0.8038392066955566,9.528911590576172,0.0,2070,8
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,0.6918063163757324,9.52310562133789,0.0,2019,8
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Sadness,0.6619565486907959,9.332721710205078,0.0,2006,8
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,0.628607988357544,9.33383560180664,0.0,2030,8
"mesin kasar, pelayanan kurang",Fear,Anger,0.7188327312469482,9.3272705078125,0.0,1991,8
packingnya kurang memuaskan,Fear,Sadness,0.6431577205657959,9.317924499511719,0.0,1991,8
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,0.6336081027984619,9.364978790283203,0.0,2043,8
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,0.6289727687835693,9.363391876220703,0.0,2027,8
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,0.7552013397216797,9.36431884765625,0.0,2040,8
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,0.8078625202178955,9.3736572265625,0.0,1995,8
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,0.866243839263916,9.378643035888672,0.0,2026,8
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,1.024958848953247,9.342761993408203,0.0,1996,8
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Sadness,0.7377409934997559,9.381359100341797,0.0,2014,8
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Sadness,0.7242593765258789,9.380218505859375,0.0,2072,8
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,0.7306232452392578,9.375076293945312,0.0,2066,8
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,0.7208678722381592,9.394294738769531,0.0,1998,8
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Sadness,1.0448060035705566,9.423065185546875,0.0,2014,8
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,0.7742414474487305,9.467796325683594,0.0,1997,8
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,0.6906077861785889,9.47271728515625,0.0,2035,8
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Happy,0.6066737174987793,9.783493041992188,0.0,2030,7
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Happy,1.0574755668640137,9.726921081542969,0.0,2018,7
puas banget ????????????????,Love,Happy,0.6732182502746582,9.709571838378906,0.0,1992,7
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Happy,0.8905401229858398,9.676155090332031,0.0,2017,7
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,0.6325039863586426,9.665760040283203,0.0,2020,7
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Love,1.6631360054016113,9.665611267089844,0.0,1997,7
reoderrrrr,Love,Anger,0.7369966506958008,9.63851547241211,0.0,1990,8
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,0.5880188941955566,9.623546600341797,0.0,2005,7
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,0.6702709197998047,9.605514526367188,0.0,1998,7
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,0.7203011512756348,9.606765747070312,0.0,2016,7
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,0.8348298072814941,9.603775024414062,0.0,2075,7
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,1.1399741172790527,9.604270935058594,0.0,2046,7
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,0.7327489852905273,9.588287353515625,0.0,1996,7
jangan lupa gaes diorder toko ini,Love,Fear,0.63112473487854,9.585723876953125,0.0,1994,7
Puas sih.. Recomended bukunya,Love,Love,0.65968918800354,9.588119506835938,0.0,1994,7
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,0.7206313610076904,9.577926635742188,0.0,2031,7
bagus bgt bukunya. suka. makasih,Love,Love,0.6127638816833496,9.576427459716797,0.0,1997,7
