text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",Happy,Happy,1.5853450298309326,10.730682373046875,0.0,527,16
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",Happy,Sadness,1.6428406238555908,10.730937957763672,0.0,561,17
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Love,1.1467926502227783,10.731613159179688,0.0,736,16
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,1.1901845932006836,10.729934692382812,0.0,513,16
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Happy,1.6927070617675781,10.729724884033203,0.0,532,16
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,0.9419708251953125,10.729862213134766,0.0,512,16
"mantap, bagus dan teba",Happy,Happy,1.5143990516662598,10.729721069335938,0.0,506,16
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,1.061164379119873,10.730396270751953,0.0,512,16
"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker..",Happy,Happy,1.0547149181365967,10.732654571533203,0.0,538,16
"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",Happy,Happy,1.1176681518554688,10.738815307617188,0.0,528,16
Bagus dan ini order saya yang kedua.,Happy,Happy,1.7071073055267334,10.7550048828125,0.0,507,16
Teksturnya creamy. Gampang dipakai. Packaging aman ??.,Happy,Happy,0.9481172561645508,10.78671646118164,0.0,513,16
"masker bagus,sesuai harga`",Happy,Happy,0.9081897735595703,10.804855346679688,0.0,507,16
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,1.1015522480010986,10.7811279296875,0.0,521,16
respon baik mutu lumayan hrg terjangkau,Happy,Happy,0.9301707744598389,10.782093048095703,0.0,510,16
Kualitas Produk Bagus. Produk Sesuai,Happy,Happy,1.1454565525054932,10.776702880859375,0.0,509,16
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,0.9846842288970947,10.802360534667969,0.0,510,16
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Happy,1.6347718238830566,10.794017791748047,0.0,513,16
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Happy,1.231846809387207,10.806373596191406,0.0,522,16
barang telah sampai dengan packaging yg bagus,Happy,Happy,1.1700139045715332,10.833229064941406,0.0,506,16
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,1.1224148273468018,10.864669799804688,0.0,519,16
"bagus, bisa nempel di kayu",Happy,Happy,1.06522798538208,10.870109558105469,0.0,508,16
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,1.1278388500213623,10.878276824951172,0.0,552,16
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Happy,0.9118249416351318,11.179195404052734,0.0,534,16
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,1.0266954898834229,11.360702514648438,0.0,536,16
Pertama x custom dan hasil ny sesuai request,Happy,Happy,1.0294294357299805,11.168426513671875,0.0,508,16
mantap paten joss,Happy,Happy,1.0165870189666748,11.20233154296875,0.0,505,16
packing rapih aman makasih,Happy,Happy,1.2618834972381592,11.196910858154297,0.0,506,16
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,0.95725417137146,11.24039077758789,0.0,524,17
Ada 1 shade yg salah kirim,Sadness,Sadness,0.9649455547332764,11.211906433105469,0.0,507,17
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,1.517949104309082,11.169132232666016,0.0,509,17
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,1.2327322959899902,11.118541717529297,0.0,528,17
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Anger,1.2047486305236816,11.126239776611328,0.0,550,17
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,5.955880641937256,11.066089630126953,0.0,524,17
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,1.0064246654510498,11.044822692871094,0.0,586,17
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Anger,1.070004940032959,11.041027069091797,0.0,551,17
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,1.2727150917053223,11.039291381835938,0.0,528,17
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,1.5910534858703613,11.043746948242188,0.0,521,17
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,1.2487146854400635,11.035022735595703,0.0,509,17
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Sadness,1.0045864582061768,11.031700134277344,0.0,522,17
boros batre,Sadness,Sadness,1.0492818355560303,11.03045654296875,0.0,503,17
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Sadness,0.9449934959411621,10.999279022216797,0.0,512,17
sambungannya tidak rapih..,Sadness,Sadness,1.0418007373809814,10.999500274658203,0.0,507,17
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,1.2736847400665283,10.996700286865234,0.0,522,17
kurang bagus,Sadness,Sadness,1.5913515090942383,10.994293212890625,0.0,502,17
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,1.064549446105957,10.970710754394531,0.0,522,17
tidak berfugsi,Sadness,Sadness,1.0827388763427734,10.970115661621094,0.0,505,17
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,1.5447747707366943,10.963569641113281,0.0,514,17
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Sadness,0.9132735729217529,10.963951110839844,0.0,536,17
barang dikrm beda dgn yg pesan,Sadness,Sadness,0.9888730049133301,10.9635009765625,0.0,507,17
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,1.0117716789245605,10.964168548583984,0.0,559,17
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,1.2343251705169678,10.958389282226562,0.0,512,17
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Anger,1.018871545791626,10.901237487792969,0.0,644,17
Paking tidak rapih jebol,Sadness,Sadness,1.54124116897583,10.911212921142578,0.0,506,17
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,1.64060378074646,10.882766723632812,0.0,556,17
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,1.0650219917297363,10.831920623779297,0.0,555,17
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,1.130692720413208,10.835784912109375,0.0,538,17
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,0.9977712631225586,10.835433959960938,0.0,512,17
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,0.99908447265625,10.835582733154297,0.0,519,17
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,1.6388425827026367,10.837207794189453,0.0,516,17
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,1.1823906898498535,10.834869384765625,0.0,528,17
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,0.9871392250061035,10.833938598632812,0.0,573,17
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,1.0084052085876465,10.834720611572266,0.0,536,17
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,1.3219709396362305,10.893272399902344,0.0,510,17
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,1.4359667301177979,10.968414306640625,0.0,516,17
infra red nya jelek suka mental ke mana2,Sadness,Sadness,1.5866196155548096,10.984798431396484,0.0,509,17
lambat,Sadness,Sadness,1.0294020175933838,10.979969024658203,0.0,502,17
tipis bgt,Sadness,Sadness,1.1185193061828613,10.982784271240234,0.0,503,17
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,1.012052059173584,10.983390808105469,0.0,540,17
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,0.9698429107666016,10.967689514160156,0.0,532,17
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,1.2479767799377441,10.963085174560547,0.0,527,17
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,0.9709086418151855,10.917842864990234,0.0,541,17
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,1.156280279159546,10.870437622070312,0.0,548,17
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,1.0026473999023438,10.877395629882812,0.0,558,17
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,0.9437875747680664,10.886898040771484,0.0,545,17
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Fear,1.1576874256134033,10.888965606689453,0.0,534,16
Barangnya ga ada,Fear,Sadness,1.5680038928985596,10.878742218017578,0.0,503,17
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,0.968127965927124,10.893707275390625,0.0,528,17
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,1.0963330268859863,10.884475708007812,0.0,525,17
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,1.1404109001159668,10.883060455322266,0.0,549,17
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,1.019864797592163,10.88192367553711,0.0,569,17
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,1.1532893180847168,10.890869140625,0.0,527,17
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,1.0495831966400146,10.89535903930664,0.0,538,17
tidak sesuai,Fear,Sadness,1.6288585662841797,10.896072387695312,0.0,502,17
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Anger,0.977257490158081,10.899993896484375,0.0,605,17
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,0.9565205574035645,10.901470184326172,0.0,517,17
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,1.7117090225219727,10.90389633178711,0.0,564,17
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,1.0472495555877686,10.910820007324219,0.0,540,17
gk ada plat besinya...cm ada label merk bahan,Fear,Sadness,1.036595106124878,10.91512680053711,0.0,511,17
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,0.9960479736328125,10.978584289550781,0.0,542,17
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Sadness,1.0674057006835938,10.982398986816406,0.0,544,17
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,1.0261049270629883,10.975284576416016,0.0,513,17
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,1.0150671005249023,10.972244262695312,0.0,534,17
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,0.9705836772918701,10.970561981201172,0.0,550,17
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,1.1313610076904297,10.973304748535156,0.0,589,17
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Sadness,0.9430665969848633,10.973819732666016,0.0,540,17
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Anger,1.1455442905426025,10.956855773925781,0.0,525,17
barang tidak sampai. tdk ada solusi,Fear,Sadness,1.4495341777801514,10.95589828491211,0.0,507,17
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Anger,1.090076208114624,10.956642150878906,0.0,529,17
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,1.0411477088928223,10.883243560791016,0.0,584,17
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,3.6485228538513184,10.895645141601562,0.0,533,17
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Sadness,1.0769140720367432,10.904644012451172,0.0,520,17
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,0.9830663204193115,10.91335678100586,0.0,544,17
"mesin kasar, pelayanan kurang",Fear,Sadness,1.15370512008667,10.914920806884766,0.0,505,17
packingnya kurang memuaskan,Fear,Sadness,1.144298791885376,10.914440155029297,0.0,505,17
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,1.0737760066986084,10.9139404296875,0.0,557,17
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,1.1583921909332275,10.913150787353516,0.0,541,17
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,0.9428324699401855,10.92282485961914,0.0,554,17
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,1.0784850120544434,10.994590759277344,0.0,509,17
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,1.0003352165222168,10.979389190673828,0.0,540,17
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,1.143674612045288,10.979190826416016,0.0,510,17
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,1.2704615592956543,10.972896575927734,0.0,528,17
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Sadness,1.1292266845703125,10.98355484008789,0.0,586,17
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,1.1063971519470215,11.019256591796875,0.0,580,17
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,1.017308235168457,11.018966674804688,0.0,512,17
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Sadness,0.9985642433166504,11.018779754638672,0.0,528,17
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,1.0291838645935059,11.019145965576172,0.0,511,17
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,1.1083228588104248,11.018627166748047,0.0,549,17
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Happy,1.0095908641815186,11.015674591064453,0.0,544,16
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,1.1946861743927002,11.013633728027344,0.0,532,16
puas banget ????????????????,Love,Love,1.0974385738372803,10.981643676757812,0.0,506,16
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,1.125074863433838,10.978858947753906,0.0,531,16
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Happy,1.0789551734924316,10.971794128417969,0.0,534,16
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,1.0377895832061768,10.968132019042969,0.0,511,16
reoderrrrr,Love,Anger,1.6204948425292969,10.965946197509766,0.0,504,17
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Happy,1.6770496368408203,10.959095001220703,0.0,519,16
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,1.0109550952911377,10.961444854736328,0.0,512,16
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,1.1393673419952393,10.961212158203125,0.0,530,16
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,1.1972408294677734,10.942253112792969,0.0,589,16
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,1.050978183746338,10.941108703613281,0.0,560,16
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,1.1394948959350586,10.92935562133789,0.0,510,16
jangan lupa gaes diorder toko ini,Love,Happy,0.9725379943847656,10.938766479492188,0.0,508,16
Puas sih.. Recomended bukunya,Love,Happy,1.185234785079956,10.923358917236328,0.0,508,16
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,1.063875675201416,10.923168182373047,0.0,545,16
bagus bgt bukunya. suka. makasih,Love,Love,1.0965485572814941,10.921501159667969,0.0,511,16
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Love,1.1161837577819824,10.891975402832031,0.0,530,16
