text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Sadness,0.9658722877502441,12.176372528076172,0.0,1761,17
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,1.936483383178711,12.223148345947266,0.0,1738,17
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,1.002465009689331,12.215763092041016,0.0,1731,17
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Fear,1.176865816116333,12.203784942626953,0.0,1719,16
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Sadness,1.6666851043701172,12.14764404296875,0.0,1732,17
boros batre,Sadness,Fear,0.9479372501373291,12.108341217041016,0.0,1713,16
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Fear,1.0050103664398193,12.10477066040039,0.0,1722,16
sambungannya tidak rapih..,Sadness,Sadness,0.939842939376831,12.106311798095703,0.0,1717,17
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Fear,1.9278900623321533,12.085166931152344,0.0,1732,16
kurang bagus,Sadness,Sadness,1.0387139320373535,12.077033996582031,0.0,1712,17
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,0.9379861354827881,12.034839630126953,0.0,1732,17
tidak berfugsi,Sadness,Sadness,1.640204906463623,11.87399673461914,0.0,1715,17
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,1.001603603363037,11.863449096679688,0.0,1724,17
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,1.1675257682800293,11.863460540771484,0.0,1746,17
barang dikrm beda dgn yg pesan,Sadness,Fear,2.1286087036132812,11.865161895751953,0.0,1717,16
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,1.9181387424468994,11.856327056884766,0.0,1769,17
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,1.2002277374267578,11.861328125,0.0,1722,17
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Fear,0.9799094200134277,11.81551742553711,0.0,1854,16
Paking tidak rapih jebol,Sadness,Sadness,1.056251049041748,11.81259536743164,0.0,1716,17
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,1.024183750152588,11.7723388671875,0.0,1766,17
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Anger,1.1305432319641113,11.770793914794922,0.0,1765,17
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,1.00636887550354,11.771129608154297,0.0,1748,17
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,0.976630449295044,11.75345230102539,0.0,1722,17
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,0.8992307186126709,11.776020050048828,0.0,1729,17
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,1.6642632484436035,11.781360626220703,0.0,1726,17
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Fear,1.0197722911834717,11.671459197998047,0.0,1738,16
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,0.9719395637512207,11.675552368164062,0.0,1783,17
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,1.075723648071289,11.629791259765625,0.0,1746,17
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,1.3980128765106201,11.632911682128906,0.0,1720,17
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,0.9348301887512207,11.625663757324219,0.0,1726,17
infra red nya jelek suka mental ke mana2,Sadness,Fear,1.2928447723388672,11.63430404663086,0.0,1719,16
lambat,Sadness,Sadness,0.9207093715667725,11.630260467529297,0.0,1712,17
tipis bgt,Sadness,Sadness,1.1610465049743652,11.62957763671875,0.0,1713,17
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,1.0047962665557861,11.62908935546875,0.0,1750,17
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,1.1092126369476318,11.627388000488281,0.0,1742,17
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,1.0308959484100342,11.63167953491211,0.0,1737,17
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,1.7728354930877686,11.631938934326172,0.0,1751,17
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,0.9479899406433105,11.630172729492188,0.0,1758,17
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,1.6767628192901611,11.629287719726562,0.0,1768,17
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,1.2086329460144043,11.629924774169922,0.0,1755,17
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Fear,0.8763003349304199,11.634227752685547,0.0,1744,16
Barangnya ga ada,Fear,Sadness,1.4179649353027344,11.63454818725586,0.0,1713,17
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Fear,1.0371975898742676,11.633045196533203,0.0,1738,16
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,1.0491807460784912,11.631694793701172,0.0,1735,17
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,1.039262294769287,11.634269714355469,0.0,1759,17
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Fear,1.0469794273376465,11.729759216308594,0.0,1779,16
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,1.006819725036621,11.735279083251953,0.0,1737,17
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,1.5904223918914795,11.7330322265625,0.0,1748,17
tidak sesuai,Fear,Fear,1.0635714530944824,11.734806060791016,0.0,1712,16
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Anger,1.022590160369873,11.726314544677734,0.0,1815,17
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,0.9702956676483154,11.698333740234375,0.0,1727,17
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Fear,1.6375634670257568,11.74945068359375,0.0,1774,16
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,0.9334776401519775,11.738895416259766,0.0,1750,17
gk ada plat besinya...cm ada label merk bahan,Fear,Fear,0.9844241142272949,11.70648193359375,0.0,1721,16
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,0.9396693706512451,11.726791381835938,0.0,1752,17
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Sadness,0.9704039096832275,11.892051696777344,0.0,1754,17
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Fear,1.034839153289795,11.890678405761719,0.0,1723,16
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,0.9290657043457031,11.899909973144531,0.0,1744,17
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,1.008608341217041,11.81732177734375,0.0,1760,17
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,0.9957756996154785,11.815189361572266,0.0,1799,17
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Fear,0.9063670635223389,11.816959381103516,0.0,1750,16
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Anger,1.0894227027893066,11.764598846435547,0.0,1735,17
barang tidak sampai. tdk ada solusi,Fear,Sadness,0.9600143432617188,11.75546646118164,0.0,1717,17
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Fear,1.0144402980804443,11.764518737792969,0.0,1739,16
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,1.0328683853149414,11.769599914550781,0.0,1794,17
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Anger,0.9985358715057373,11.758663177490234,0.0,1743,17
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Sadness,1.042572259902954,11.7548828125,0.0,1730,17
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,0.9335463047027588,11.764636993408203,0.0,1754,17
"mesin kasar, pelayanan kurang",Fear,Sadness,1.0132384300231934,11.764701843261719,0.0,1715,17
packingnya kurang memuaskan,Fear,Sadness,0.9765396118164062,11.810867309570312,0.0,1715,17
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Fear,0.9773502349853516,11.827655792236328,0.0,1767,16
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,0.9662551879882812,11.828845977783203,0.0,1751,17
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Fear,0.9265856742858887,11.957576751708984,0.0,1764,16
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,1.6483159065246582,11.965106964111328,0.0,1719,17
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,1.0119695663452148,11.936050415039062,0.0,1750,17
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,0.8642854690551758,11.938499450683594,0.0,1720,17
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,1.063675880432129,11.98275375366211,0.0,1738,17
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Fear,1.7145915031433105,11.953865051269531,0.0,1796,16
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,1.0556838512420654,11.960247039794922,0.0,1790,17
"bukan dendeng daging sapi asli, semacam campuran",Fear,Fear,1.7015488147735596,12.048297882080078,0.0,1722,16
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Sadness,1.6787991523742676,12.040702819824219,0.0,1738,17
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Fear,1.1871237754821777,12.058937072753906,0.0,1721,16
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,1.0173470973968506,12.165691375732422,0.0,1759,17
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Love,0.9389016628265381,12.164119720458984,0.0,1754,16
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,1.0644471645355225,12.184440612792969,0.0,1742,16
puas banget ????????????????,Love,Love,0.961735725402832,12.1973876953125,0.0,1716,16
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,0.9578094482421875,12.175960540771484,0.0,1741,16
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,1.1188297271728516,12.186649322509766,0.0,1744,16
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Love,1.0578255653381348,12.190128326416016,0.0,1721,16
reoderrrrr,Love,Happy,1.046194314956665,12.200141906738281,0.0,1714,16
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,1.0272853374481201,12.191795349121094,0.0,1729,16
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,1.1141269207000732,12.196701049804688,0.0,1722,16
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,1.1421542167663574,12.180805206298828,0.0,1740,16
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,1.0913488864898682,12.14151382446289,0.0,1799,16
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,1.0565681457519531,12.128360748291016,0.0,1770,16
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,1.0578815937042236,12.071849822998047,0.0,1720,16
jangan lupa gaes diorder toko ini,Love,Happy,1.4385452270507812,12.045970916748047,0.0,1718,16
Puas sih.. Recomended bukunya,Love,Happy,0.956719160079956,12.031013488769531,0.0,1718,16
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,1.017810583114624,12.026145935058594,0.0,1755,16
bagus bgt bukunya. suka. makasih,Love,Love,0.9988350868225098,11.944347381591797,0.0,1721,16
