text,actual,predicted,latency_sec,ram_gb,vram_gb
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Fear,8.066210508346558,13.106090545654297,3.43377685546875
Paking tidak rapih jebol,Sadness,Anger,5.596156597137451,13.047630310058594,3.43377685546875
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,5.8509361743927,13.029014587402344,3.43377685546875
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Anger,6.448927879333496,13.001449584960938,3.43377685546875
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,5.609775543212891,13.00653076171875,3.43377685546875
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Anger,5.609032392501831,13.000312805175781,3.43377685546875
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,5.100923538208008,13.020103454589844,3.43377685546875
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,5.642017841339111,13.04323959350586,3.43377685546875
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,6.036139488220215,13.073883056640625,3.43377685546875
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,6.743795871734619,13.201282501220703,3.43377685546875
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,6.307188510894775,13.19659423828125,3.43377685546875
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,5.121086597442627,13.257118225097656,3.43377685546875
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,5.1297101974487305,13.221759796142578,3.43377685546875
infra red nya jelek suka mental ke mana2,Sadness,Anger,5.04479193687439,13.150955200195312,3.43377685546875
lambat,Sadness,Fear,5.422057390213013,13.144153594970703,3.43377685546875
tipis bgt,Sadness,Sadness,5.620866298675537,13.145477294921875,3.43377685546875
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,6.3409905433654785,13.14501953125,3.43377685546875
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,5.662921190261841,13.141990661621094,3.43377685546875
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,5.479299068450928,13.127086639404297,3.43377685546875
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,6.3547704219818115,13.116344451904297,3.43377685546875
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,5.756282567977905,13.169700622558594,3.43377685546875
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,5.858838319778442,13.197399139404297,3.43377685546875
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,6.3153181076049805,13.315155029296875,3.43377685546875
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,5.571691513061523,13.380130767822266,3.43377685546875
Barangnya ga ada,Fear,Sadness,5.774889230728149,13.39175796508789,3.43377685546875
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Anger,6.512259244918823,13.483646392822266,3.43377685546875
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,5.675779819488525,13.519840240478516,3.43377685546875
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Fear,6.180863380432129,13.461078643798828,3.43377685546875
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,6.683898210525513,13.474193572998047,3.43377685546875
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Anger,5.506114482879639,13.399528503417969,3.43377685546875
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Fear,6.074801206588745,13.339237213134766,3.43377685546875
tidak sesuai,Fear,Fear,4.753623008728027,13.333736419677734,3.43377685546875
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,7.290628671646118,13.407524108886719,3.43377685546875
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,5.22598123550415,13.197154998779297,3.43377685546875
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,5.890174388885498,13.198116302490234,3.43377685546875
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,6.212681531906128,13.185237884521484,3.43377685546875
gk ada plat besinya...cm ada label merk bahan,Fear,Fear,4.827679395675659,13.165718078613281,3.43377685546875
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Fear,5.431535720825195,13.061241149902344,3.43377685546875
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Fear,6.014739990234375,13.0615234375,3.43377685546875
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Fear,5.589841604232788,13.074748992919922,3.43377685546875
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,5.886482000350952,13.061996459960938,3.43377685546875
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,6.361923933029175,13.05228042602539,3.43377685546875
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,6.859538316726685,13.042449951171875,3.43377685546875
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Fear,5.794831037521362,13.038200378417969,3.43377685546875
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Sadness,6.139678001403809,13.049175262451172,3.43377685546875
barang tidak sampai. tdk ada solusi,Fear,Sadness,4.898256063461304,13.052757263183594,3.43377685546875
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Anger,6.1437742710113525,13.044464111328125,3.43377685546875
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,6.3347978591918945,13.059188842773438,3.43377685546875
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,6.053805589675903,13.096824645996094,3.43377685546875
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,6.026082277297974,13.092891693115234,3.43377685546875
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,5.531165361404419,13.103057861328125,3.43377685546875
"mesin kasar, pelayanan kurang",Fear,Anger,4.9191179275512695,13.09427261352539,3.43377685546875
packingnya kurang memuaskan,Fear,Sadness,5.571866273880005,13.113506317138672,3.43377685546875
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,6.421976327896118,13.104877471923828,3.43377685546875
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,6.178481340408325,13.094779968261719,3.43377685546875
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,6.0962841510772705,13.08941650390625,3.43377685546875
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,4.9706175327301025,13.086933135986328,3.43377685546875
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,6.16697359085083,13.085418701171875,3.43377685546875
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,5.552470684051514,13.09210205078125,3.43377685546875
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,6.047884702682495,13.095760345458984,3.43377685546875
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Anger,6.366128206253052,13.098487854003906,3.43377685546875
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,6.7420876026153564,13.087379455566406,3.43377685546875
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,5.938378095626831,13.365291595458984,3.43377685546875
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,6.3753578662872314,13.224777221679688,3.43377685546875
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,5.156427621841431,13.364063262939453,3.43377685546875
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,5.590460538864136,13.276420593261719,3.43377685546875
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Happy,5.980535507202148,13.252315521240234,3.43377685546875
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,5.829490423202515,13.205184936523438,3.43377685546875
puas banget ????????????????,Love,Happy,4.7113611698150635,13.185409545898438,3.43377685546875
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,5.19270658493042,13.193038940429688,3.43377685546875
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,5.849541902542114,13.198570251464844,3.43377685546875
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Love,4.726416110992432,13.184349060058594,3.43377685546875
reoderrrrr,Love,Anger,4.876641750335693,13.169239044189453,3.43377685546875
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Happy,5.4804301261901855,13.126422882080078,3.43377685546875
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,4.794430732727051,13.124832153320312,3.43377685546875
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Love,5.203830003738403,13.120506286621094,3.43377685546875
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,6.880635738372803,13.138153076171875,3.43377685546875
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,5.606809854507446,13.180770874023438,3.43377685546875
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Love,5.437342405319214,13.16611099243164,3.43377685546875
jangan lupa gaes diorder toko ini,Love,Love,5.152805328369141,13.165790557861328,3.43377685546875
Puas sih.. Recomended bukunya,Love,Happy,4.7354021072387695,13.170768737792969,3.43377685546875
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,6.148967266082764,13.224117279052734,3.43377685546875
bagus bgt bukunya. suka. makasih,Love,Love,4.767085075378418,13.138542175292969,3.43377685546875
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Love,5.202286005020142,13.139892578125,3.43377685546875
"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Love,Love,5.829092741012573,13.151031494140625,3.43377685546875
Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Love,Love,5.336089134216309,13.152565002441406,3.43377685546875
Suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,Love,Love,5.5905375480651855,12.660884857177734,3.43377685546875
