text,actual,predicted,latency_sec,ram_gb,vram_gb
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Sadness,35.94933319091797,13.23440170288086,3.55291748046875
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,35.83929181098938,13.261482238769531,3.55291748046875
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,37.21075701713562,13.237903594970703,3.55291748046875
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Fear,35.44532918930054,13.206809997558594,3.55291748046875
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,35.36605501174927,13.226932525634766,3.55291748046875
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,35.46952724456787,13.224308013916016,3.55291748046875
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,35.507338762283325,13.246757507324219,3.55291748046875
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Sadness,35.85179591178894,13.252861022949219,3.55291748046875
boros batre,Sadness,Sadness,34.38562297821045,13.218299865722656,3.55291748046875
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Sadness,35.679988861083984,13.217044830322266,3.55291748046875
sambungannya tidak rapih..,Sadness,Sadness,34.39357924461365,13.259346008300781,3.55291748046875
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,35.66316223144531,13.244342803955078,3.55291748046875
kurang bagus,Sadness,Sadness,34.33709526062012,13.250373840332031,3.55291748046875
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,35.51948380470276,13.230537414550781,3.55291748046875
tidak berfugsi,Sadness,Sadness,34.44359016418457,13.21158218383789,3.55291748046875
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,35.58790564537048,13.258174896240234,3.55291748046875
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,35.54952025413513,13.24676513671875,3.55291748046875
barang dikrm beda dgn yg pesan,Sadness,Sadness,34.355196714401245,13.22543716430664,3.55291748046875
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,35.893909215927124,13.334148406982422,3.55291748046875
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,35.548543214797974,13.321025848388672,3.55291748046875
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Anger,37.446449995040894,13.233100891113281,3.55291748046875
Paking tidak rapih jebol,Sadness,Sadness,34.42992067337036,13.244190216064453,3.55291748046875
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,35.799896001815796,13.360176086425781,3.55291748046875
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,36.040472745895386,13.432174682617188,3.55291748046875
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,36.32340097427368,13.791553497314453,3.55291748046875
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,36.07576560974121,13.624923706054688,3.55291748046875
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,36.0641713142395,13.926475524902344,3.55291748046875
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,35.93437170982361,13.065380096435547,3.55291748046875
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,35.8967809677124,13.102828979492188,3.55291748046875
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,35.97326040267944,13.04140853881836,3.55291748046875
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,35.68788385391235,12.894489288330078,3.55291748046875
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,35.938140869140625,12.849311828613281,3.55291748046875
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,35.76429200172424,12.993961334228516,3.55291748046875
infra red nya jelek suka mental ke mana2,Sadness,Anger,36.07529973983765,12.955265045166016,3.55291748046875
lambat,Sadness,Sadness,34.77844858169556,12.902851104736328,3.55291748046875
tipis bgt,Sadness,Sadness,34.768853187561035,12.92340087890625,3.55291748046875
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,36.162773847579956,12.930831909179688,3.55291748046875
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,36.07440137863159,12.9593505859375,3.55291748046875
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,35.74270462989807,13.036006927490234,3.55291748046875
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,35.59056067466736,12.796772003173828,3.55291748046875
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,36.16646480560303,12.633983612060547,3.55291748046875
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,36.26453447341919,12.869251251220703,3.55291748046875
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,36.21950387954712,12.936504364013672,3.55291748046875
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,35.7751739025116,12.714710235595703,3.55291748046875
Barangnya ga ada,Fear,Sadness,34.973963022232056,13.286170959472656,3.55291748046875
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,36.02673864364624,13.43692398071289,3.55291748046875
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,36.20262575149536,13.3978271484375,3.55291748046875
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,36.11972117424011,13.445438385009766,3.55291748046875
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,36.24662733078003,13.506832122802734,3.55291748046875
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,35.896833419799805,13.289161682128906,3.55291748046875
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,35.977904319763184,13.44781494140625,3.55291748046875
tidak sesuai,Fear,Anger,34.83657956123352,13.317676544189453,3.55291748046875
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,38.66420531272888,13.63106918334961,3.55291748046875
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Sadness,36.12602090835571,13.814899444580078,3.55291748046875
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,36.27930164337158,13.684741973876953,3.55291748046875
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,36.22074246406555,13.452789306640625,3.55291748046875
gk ada plat besinya...cm ada label merk bahan,Fear,Anger,35.92669177055359,13.409393310546875,3.55291748046875
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,36.68676137924194,13.367515563964844,3.55291748046875
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Sadness,36.346643924713135,13.431217193603516,3.55291748046875
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,36.63660430908203,13.363399505615234,3.55291748046875
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,36.0355908870697,13.444713592529297,3.55291748046875
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,36.20298790931702,13.376602172851562,3.55291748046875
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,37.90880084037781,13.435699462890625,3.55291748046875
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Fear,35.569420337677,13.263778686523438,3.55291748046875
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Sadness,35.96321392059326,13.228553771972656,3.55291748046875
barang tidak sampai. tdk ada solusi,Fear,Sadness,34.67415499687195,13.251399993896484,3.55291748046875
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Fear,35.579665660858154,13.199493408203125,3.55291748046875
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,37.5842125415802,13.291492462158203,3.55291748046875
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,36.07990121841431,13.266094207763672,3.55291748046875
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,36.04956579208374,13.382423400878906,3.55291748046875
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,36.40903425216675,13.59011459350586,3.55291748046875
"mesin kasar, pelayanan kurang",Fear,Sadness,35.48382258415222,13.308303833007812,3.55291748046875
packingnya kurang memuaskan,Fear,Sadness,35.133862018585205,13.237712860107422,3.55291748046875
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,36.83167767524719,13.32498550415039,3.55291748046875
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,36.498424768447876,13.304100036621094,3.55291748046875
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,36.814311265945435,12.981208801269531,3.55291748046875
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,34.68213629722595,13.03280258178711,3.55291748046875
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,36.21635556221008,13.042091369628906,3.55291748046875
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,35.91659688949585,13.02396011352539,3.55291748046875
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,36.18000102043152,13.068546295166016,3.55291748046875
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Fear,37.24634528160095,13.063854217529297,3.55291748046875
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,36.580493450164795,13.028797149658203,3.55291748046875
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,35.768574953079224,13.13521957397461,3.55291748046875
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,35.84172463417053,13.148075103759766,3.55291748046875
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Fear,35.60583186149597,13.157543182373047,3.55291748046875
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,35.92448425292969,13.155803680419922,3.55291748046875
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Fear,35.63441252708435,13.098186492919922,3.55291748046875
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,35.620970726013184,13.070152282714844,3.55291748046875
puas banget ????????????????,Love,Love,34.611857414245605,13.085609436035156,3.55291748046875
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,35.95125913619995,13.055503845214844,3.55291748046875
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Happy,35.52950739860535,13.085792541503906,3.55291748046875
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Love,35.501875162124634,13.315322875976562,3.55291748046875
reoderrrrr,Love,Happy,34.46262073516846,13.452312469482422,3.55291748046875
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,36.21905755996704,13.570903778076172,3.55291748046875
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,35.365947008132935,13.46976089477539,3.55291748046875
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,35.47594499588013,13.729225158691406,3.55291748046875
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,37.54937744140625,13.729415893554688,3.55291748046875
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,35.78500247001648,13.67452621459961,3.55291748046875
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,35.639029026031494,13.544143676757812,3.55291748046875
jangan lupa gaes diorder toko ini,Love,Happy,34.509692668914795,13.732963562011719,3.55291748046875
Puas sih.. Recomended bukunya,Love,Happy,34.506754875183105,13.639789581298828,3.55291748046875
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,35.714566230773926,13.491249084472656,3.55291748046875
bagus bgt bukunya. suka. makasih,Love,Happy,35.74638342857361,13.587108612060547,3.55291748046875
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Happy,35.574013233184814,13.600326538085938,3.55291748046875
"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Love,Happy,35.680607080459595,13.471321105957031,3.55291748046875
Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Love,Happy,35.93039560317993,13.473098754882812,3.55291748046875
Suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,Love,Love,35.56596040725708,13.396915435791016,3.55291748046875
