text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"masker bagus,sesuai harga`",Happy,Happy,0.7649745941162109,12.935043334960938,0.0,1718,7
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,0.7659826278686523,12.863109588623047,0.0,1732,7
respon baik mutu lumayan hrg terjangkau,Happy,Happy,1.243964433670044,12.781192779541016,0.0,1721,7
Kualitas Produk Bagus. Produk Sesuai,Happy,Happy,0.698035717010498,12.750804901123047,0.0,1720,7
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,0.7287321090698242,12.716133117675781,0.0,1721,7
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Happy,0.7808613777160645,12.99270248413086,0.0,1724,7
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Happy,0.696190595626831,13.075241088867188,0.0,1733,7
barang telah sampai dengan packaging yg bagus,Happy,Happy,1.1987414360046387,13.005146026611328,0.0,1717,7
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,0.7421433925628662,13.138725280761719,0.0,1730,7
"bagus, bisa nempel di kayu",Happy,Happy,0.786491870880127,13.093696594238281,0.0,1719,7
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,0.714057445526123,13.206832885742188,0.0,1763,7
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Love,0.7346663475036621,13.195388793945312,0.0,1745,7
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,0.7489478588104248,13.216541290283203,0.0,1747,7
Pertama x custom dan hasil ny sesuai request,Happy,Happy,0.7865149974822998,13.238525390625,0.0,1719,7
mantap paten joss,Happy,Happy,1.5447826385498047,13.250267028808594,0.0,1716,7
packing rapih aman makasih,Happy,Happy,0.7459404468536377,13.187854766845703,0.0,1717,7
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,0.7809512615203857,13.182144165039062,0.0,1735,8
Ada 1 shade yg salah kirim,Sadness,Sadness,0.756629228591919,13.208171844482422,0.0,1718,8
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,1.4513070583343506,13.255413055419922,0.0,1720,8
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,0.8134167194366455,13.217113494873047,0.0,1739,8
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Sadness,0.9325523376464844,13.106002807617188,0.0,1761,8
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,1.2154998779296875,13.100662231445312,0.0,1735,8
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,0.744408369064331,13.121623992919922,0.0,1797,8
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Sadness,0.826866626739502,13.08072280883789,0.0,1762,8
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,0.7827904224395752,13.075809478759766,0.0,1739,8
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,0.74627685546875,13.025981903076172,0.0,1732,8
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,0.7100603580474854,12.976932525634766,0.0,1720,8
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Anger,0.747204065322876,12.970989227294922,0.0,1733,8
boros batre,Sadness,Sadness,0.7176010608673096,13.000858306884766,0.0,1714,8
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Sadness,0.7683756351470947,13.010627746582031,0.0,1723,8
sambungannya tidak rapih..,Sadness,Sadness,0.7571499347686768,12.928054809570312,0.0,1718,8
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Fear,0.7338156700134277,12.971458435058594,0.0,1733,7
kurang bagus,Sadness,Sadness,0.7146837711334229,13.035690307617188,0.0,1713,8
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,0.7066230773925781,13.089340209960938,0.0,1733,8
tidak berfugsi,Sadness,Sadness,0.8612484931945801,13.17877197265625,0.0,1716,8
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,1.2065215110778809,13.186344146728516,0.0,1725,8
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,1.19999361038208,13.176513671875,0.0,1747,8
barang dikrm beda dgn yg pesan,Sadness,Fear,1.1004033088684082,13.248748779296875,0.0,1718,7
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,1.228407859802246,13.263916015625,0.0,1770,8
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,0.7671592235565186,13.279857635498047,0.0,1723,8
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Fear,5.949718236923218,12.997493743896484,0.0,1855,7
Paking tidak rapih jebol,Sadness,Sadness,0.7768247127532959,13.025997161865234,0.0,1717,8
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,0.7771022319793701,13.041439056396484,0.0,1767,8
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,0.8632214069366455,13.002388000488281,0.0,1766,8
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,0.8229084014892578,12.906845092773438,0.0,1749,8
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,2.7480666637420654,12.805866241455078,0.0,1723,8
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,0.7994308471679688,12.80960464477539,0.0,1730,8
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,0.9078500270843506,12.956668853759766,0.0,1727,8
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Fear,0.7554299831390381,13.108684539794922,0.0,1739,7
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,0.8278598785400391,13.100933074951172,0.0,1784,8
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,0.7592451572418213,12.994529724121094,0.0,1747,8
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,0.7423875331878662,12.988033294677734,0.0,1721,8
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,0.7396972179412842,12.982048034667969,0.0,1727,8
infra red nya jelek suka mental ke mana2,Sadness,Anger,0.7790169715881348,13.027862548828125,0.0,1720,8
lambat,Sadness,Sadness,1.2604427337646484,13.017684936523438,0.0,1713,8
tipis bgt,Sadness,Sadness,1.1840393543243408,13.147331237792969,0.0,1714,8
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,0.7667100429534912,13.179054260253906,0.0,1751,8
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,1.242170810699463,13.107295989990234,0.0,1743,8
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,0.9018378257751465,13.047565460205078,0.0,1738,8
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,0.779571533203125,13.029083251953125,0.0,1752,8
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,1.4312660694122314,13.001529693603516,0.0,1759,8
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,0.7300682067871094,13.006523132324219,0.0,1769,8
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,0.732764482498169,13.005840301513672,0.0,1756,8
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,1.2059316635131836,13.040363311767578,0.0,1745,8
Barangnya ga ada,Fear,Sadness,0.846672534942627,13.031200408935547,0.0,1714,8
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,1.390176773071289,13.175247192382812,0.0,1739,8
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,0.7986476421356201,13.203540802001953,0.0,1736,8
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,0.7409920692443848,13.202239990234375,0.0,1760,8
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,0.7487959861755371,13.25491714477539,0.0,1780,8
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,1.2370085716247559,13.209869384765625,0.0,1738,8
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,0.766160249710083,13.147544860839844,0.0,1749,8
tidak sesuai,Fear,Fear,0.7264437675476074,13.141983032226562,0.0,1713,7
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,0.7926735877990723,13.14426040649414,0.0,1816,8
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Sadness,0.7766077518463135,13.140945434570312,0.0,1728,8
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,0.7275898456573486,13.13720703125,0.0,1775,8
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,0.8754246234893799,13.132553100585938,0.0,1751,8
gk ada plat besinya...cm ada label merk bahan,Fear,Sadness,0.7728352546691895,13.150981903076172,0.0,1722,8
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,0.7073690891265869,13.17141342163086,0.0,1753,8
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Fear,0.7648863792419434,13.295097351074219,0.0,1755,7
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,0.7887637615203857,13.329383850097656,0.0,1724,8
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,0.7588913440704346,13.3798828125,0.0,1745,8
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,0.816197395324707,13.449943542480469,0.0,1761,8
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,1.294691801071167,13.493537902832031,0.0,1800,8
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Fear,0.7539305686950684,13.529045104980469,0.0,1751,7
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Anger,0.740161657333374,13.461612701416016,0.0,1736,8
barang tidak sampai. tdk ada solusi,Fear,Sadness,0.8350343704223633,13.418102264404297,0.0,1718,8
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Fear,1.4967658519744873,13.400501251220703,0.0,1740,7
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,0.6898806095123291,13.342533111572266,0.0,1795,8
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,0.7033169269561768,13.382637023925781,0.0,1744,8
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Sadness,1.1964211463928223,13.397090911865234,0.0,1731,8
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,1.8150649070739746,13.195144653320312,0.0,1755,8
"mesin kasar, pelayanan kurang",Fear,Anger,0.7167797088623047,13.188034057617188,0.0,1716,8
packingnya kurang memuaskan,Fear,Sadness,0.7206258773803711,13.168952941894531,0.0,1716,8
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Sadness,0.7233431339263916,13.067020416259766,0.0,1768,8
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Sadness,1.2202882766723633,13.056072235107422,0.0,1752,8
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,2.434579610824585,13.068950653076172,0.0,1765,8
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,1.3789849281311035,13.06832504272461,0.0,1720,8
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,0.7110204696655273,13.060821533203125,0.0,1751,8
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,0.7224605083465576,13.042354583740234,0.0,1721,8
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,1.2059235572814941,13.029132843017578,0.0,1739,8
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Sadness,0.916029691696167,13.047321319580078,0.0,1797,8
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,0.7862191200256348,13.049762725830078,0.0,1791,8
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,0.7561638355255127,13.04733657836914,0.0,1723,8
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,0.8198826313018799,13.047542572021484,0.0,1739,8
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Fear,0.7887053489685059,13.095867156982422,0.0,1722,7
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,3.8863890171051025,13.092700958251953,0.0,1760,8
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Happy,1.5738306045532227,13.090557098388672,0.0,1755,7
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,0.7215278148651123,13.098953247070312,0.0,1743,7
puas banget ????????????????,Love,Love,0.7591123580932617,13.104022979736328,0.0,1717,7
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,0.7421057224273682,13.08773422241211,0.0,1742,7
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,1.338038444519043,13.083316802978516,0.0,1745,7
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,1.299912691116333,13.084491729736328,0.0,1722,7
reoderrrrr,Love,Anger,0.8353962898254395,13.07735824584961,0.0,1715,8
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,0.7043542861938477,13.087146759033203,0.0,1730,7
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,1.046905279159546,13.098388671875,0.0,1723,7
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,0.7738950252532959,13.09579849243164,0.0,1741,7
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,0.8685686588287354,13.093826293945312,0.0,1800,7
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,1.211519718170166,13.153743743896484,0.0,1771,7
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,1.1664528846740723,13.37713623046875,0.0,1721,7
jangan lupa gaes diorder toko ini,Love,Happy,0.6985361576080322,13.237503051757812,0.0,1719,7
Puas sih.. Recomended bukunya,Love,Happy,0.9252712726593018,13.32712173461914,0.0,1719,7
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,0.7426137924194336,13.250328063964844,0.0,1756,7
bagus bgt bukunya. suka. makasih,Love,Love,1.4479129314422607,13.243476867675781,0.0,1722,7
