text,actual,predicted,latency_sec,ram_gb,vram_gb
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Happy,6.339236497879028,13.191368103027344,3.55291748046875
barang telah sampai dengan packaging yg bagus,Happy,Happy,6.126363277435303,13.19168472290039,3.55291748046875
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,6.3184263706207275,13.216850280761719,3.55291748046875
"bagus, bisa nempel di kayu",Happy,Happy,6.174385070800781,13.19775390625,3.55291748046875
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,7.150836229324341,13.24234390258789,3.55291748046875
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Happy,6.796466827392578,13.255054473876953,3.55291748046875
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,6.901967287063599,13.185527801513672,3.55291748046875
Pertama x custom dan hasil ny sesuai request,Happy,Happy,6.140027284622192,13.200340270996094,3.55291748046875
mantap paten joss,Happy,Love,6.078561305999756,13.1947021484375,3.55291748046875
packing rapih aman makasih,Happy,Happy,6.124457120895386,13.158195495605469,3.55291748046875
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,6.591881990432739,13.2503662109375,3.55291748046875
Ada 1 shade yg salah kirim,Sadness,Sadness,6.476230144500732,13.255470275878906,3.55291748046875
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,6.410125255584717,13.243099212646484,3.55291748046875
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,7.087783336639404,13.226936340332031,3.55291748046875
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Anger,7.375087022781372,13.20724105834961,3.55291748046875
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,6.6553356647491455,13.21384048461914,3.55291748046875
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Sadness,7.798202753067017,13.174919128417969,3.55291748046875
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Anger,7.3774330615997314,13.23569107055664,3.55291748046875
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,6.629090070724487,13.144760131835938,3.55291748046875
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,6.674405336380005,13.190948486328125,3.55291748046875
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,6.4185261726379395,13.194721221923828,3.55291748046875
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Anger,6.633786201477051,13.196334838867188,3.55291748046875
boros batre,Sadness,Sadness,6.380038738250732,13.187030792236328,3.55291748046875
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Sadness,6.5206029415130615,13.156124114990234,3.55291748046875
sambungannya tidak rapih..,Sadness,Sadness,6.473472595214844,13.007801055908203,3.55291748046875
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,6.6416308879852295,13.030933380126953,3.55291748046875
kurang bagus,Sadness,Sadness,6.350852727890015,13.038936614990234,3.55291748046875
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,6.677535057067871,13.042015075683594,3.55291748046875
tidak berfugsi,Sadness,Sadness,6.430902719497681,12.982780456542969,3.55291748046875
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,6.565289497375488,13.015403747558594,3.55291748046875
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,7.115720510482788,13.043014526367188,3.55291748046875
barang dikrm beda dgn yg pesan,Sadness,Sadness,6.3834803104400635,13.025703430175781,3.55291748046875
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,7.400120496749878,13.020267486572266,3.55291748046875
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Sadness,6.5375611782073975,13.01601791381836,3.55291748046875
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Sadness,8.894601583480835,13.015445709228516,3.55291748046875
Paking tidak rapih jebol,Sadness,Anger,6.3753557205200195,13.008052825927734,3.55291748046875
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,7.397945404052734,13.063804626464844,3.55291748046875
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Sadness,7.312335014343262,13.055545806884766,3.55291748046875
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,7.083366632461548,13.017009735107422,3.55291748046875
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,6.51310133934021,13.047115325927734,3.55291748046875
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,6.557916164398193,13.035453796386719,3.55291748046875
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,6.523008823394775,13.094417572021484,3.55291748046875
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,6.6509411334991455,13.114494323730469,3.55291748046875
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,7.5464582443237305,13.0833740234375,3.55291748046875
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,7.114984750747681,13.096256256103516,3.55291748046875
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,6.39961838722229,13.056148529052734,3.55291748046875
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,6.538429021835327,13.073429107666016,3.55291748046875
infra red nya jelek suka mental ke mana2,Sadness,Anger,6.377784013748169,13.079998016357422,3.55291748046875
lambat,Sadness,Sadness,6.22998833656311,13.058429718017578,3.55291748046875
tipis bgt,Sadness,Sadness,6.409156084060669,13.06026840209961,3.55291748046875
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,7.511357069015503,12.802925109863281,3.55291748046875
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,7.109999895095825,11.571331024169922,3.55291748046875
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Anger,6.703752517700195,11.615333557128906,3.55291748046875
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,7.191432237625122,11.57391357421875,3.55291748046875
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,7.260183811187744,11.579753875732422,3.55291748046875
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,7.534052133560181,11.577865600585938,3.55291748046875
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,7.096627473831177,11.602340698242188,3.55291748046875
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,7.187481641769409,11.605804443359375,3.55291748046875
Barangnya ga ada,Fear,Sadness,6.377339124679565,11.555854797363281,3.55291748046875
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,7.038755655288696,11.596729278564453,3.55291748046875
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,6.643691539764404,11.582630157470703,3.55291748046875
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,7.308305501937866,11.615142822265625,3.55291748046875
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,7.55928635597229,11.593528747558594,3.55291748046875
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,7.1108973026275635,11.55685043334961,3.55291748046875
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Sadness,7.113540172576904,11.569011688232422,3.55291748046875
tidak sesuai,Fear,Sadness,6.309150457382202,11.589664459228516,3.55291748046875
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Sadness,8.367807149887085,11.611225128173828,3.55291748046875
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,6.549627065658569,11.608497619628906,3.55291748046875
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,7.275994777679443,11.402641296386719,3.55291748046875
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,7.120556116104126,11.42822265625,3.55291748046875
gk ada plat besinya...cm ada label merk bahan,Fear,Anger,6.417003631591797,11.415882110595703,3.55291748046875
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,7.124286651611328,11.49686050415039,3.55291748046875
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Sadness,7.1498494148254395,11.486045837402344,3.55291748046875
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,6.5089733600616455,11.472492218017578,3.55291748046875
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,7.08163857460022,11.466899871826172,3.55291748046875
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,7.345870733261108,11.448802947998047,3.55291748046875
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,7.686265707015991,11.441654205322266,3.55291748046875
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Anger,7.090494632720947,11.442375183105469,3.55291748046875
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Anger,6.568406581878662,11.426937103271484,3.55291748046875
barang tidak sampai. tdk ada solusi,Fear,Sadness,6.409498691558838,11.42962646484375,3.55291748046875
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Anger,6.598658084869385,11.428337097167969,3.55291748046875
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,7.763253688812256,11.437347412109375,3.55291748046875
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,7.075666427612305,11.410163879394531,3.55291748046875
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,6.56450080871582,11.393817901611328,3.55291748046875
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Sadness,7.133332014083862,11.443450927734375,3.55291748046875
"mesin kasar, pelayanan kurang",Fear,Anger,6.353918075561523,11.433975219726562,3.55291748046875
packingnya kurang memuaskan,Fear,Sadness,6.347659587860107,11.425678253173828,3.55291748046875
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Anger,7.4729461669921875,11.537349700927734,3.55291748046875
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,7.1211998462677,11.470848083496094,3.55291748046875
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,7.336366891860962,11.507179260253906,3.55291748046875
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,6.433561086654663,11.51748275756836,3.55291748046875
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,7.080065011978149,11.497848510742188,3.55291748046875
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,6.472387313842773,11.523582458496094,3.55291748046875
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Anger,6.633833408355713,11.471439361572266,3.55291748046875
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Sadness,7.723411798477173,11.489582061767578,3.55291748046875
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Sadness,7.684336423873901,11.507671356201172,3.55291748046875
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,6.433751106262207,11.521705627441406,3.55291748046875
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Anger,6.569210767745972,11.494861602783203,3.55291748046875
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,6.477556228637695,11.452491760253906,3.55291748046875
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,7.3307459354400635,11.51226806640625,3.55291748046875
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Fear,6.81440544128418,11.503116607666016,3.55291748046875
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,6.840986013412476,11.527252197265625,3.55291748046875
puas banget ????????????????,Love,Love,6.056274890899658,11.571727752685547,3.55291748046875
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,6.761784791946411,11.532974243164062,3.55291748046875
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Happy,6.8359129428863525,11.59427261352539,3.55291748046875
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,6.187234878540039,11.494121551513672,3.55291748046875
reoderrrrr,Love,Anger,6.373425245285034,11.448577880859375,3.55291748046875
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Happy,6.311122179031372,11.419734954833984,3.55291748046875
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,6.243536949157715,11.442779541015625,3.55291748046875
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,6.789309740066528,11.440937042236328,3.55291748046875
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Love,7.3937318325042725,11.436546325683594,3.55291748046875
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,7.008828401565552,11.470226287841797,3.55291748046875
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Happy,6.164215087890625,11.438095092773438,3.55291748046875
jangan lupa gaes diorder toko ini,Love,Happy,6.119434356689453,11.415153503417969,3.55291748046875
Puas sih.. Recomended bukunya,Love,Happy,6.106511116027832,11.430770874023438,3.55291748046875
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,6.966844320297241,11.45669937133789,3.55291748046875
bagus bgt bukunya. suka. makasih,Love,Love,6.093757152557373,11.43429946899414,3.55291748046875
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Happy,6.879775762557983,11.449661254882812,3.55291748046875
"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Love,Happy,6.813532590866089,11.396259307861328,3.55291748046875
Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Love,Happy,6.201326847076416,11.424552917480469,3.55291748046875
Suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,Love,Love,6.176173686981201,11.439834594726562,3.55291748046875
