text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Happy,6.675401449203491,12.05520248413086,0.0,720,7
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,2.416025400161743,12.075748443603516,0.0,509,7
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Happy,3.105543375015259,12.072982788085938,0.0,525,7
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,2.036039352416992,12.060737609863281,0.0,509,7
"mantap, bagus dan teba",Happy,Happy,3.2920567989349365,12.040420532226562,0.0,502,7
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,2.473492383956909,12.038318634033203,0.0,508,7
"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker..",Happy,Happy,2.4412641525268555,12.03439712524414,0.0,532,7
"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",Happy,Happy,3.0066497325897217,12.035713195800781,0.0,525,7
Bagus dan ini order saya yang kedua.,Happy,Happy,3.220071315765381,12.026588439941406,0.0,503,7
Teksturnya creamy. Gampang dipakai. Packaging aman ??.,Happy,Happy,4.1159138679504395,12.022331237792969,0.0,507,7
"masker bagus,sesuai harga`",Happy,Happy,2.492891311645508,12.029388427734375,0.0,504,7
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,3.1211729049682617,12.019737243652344,0.0,516,7
respon baik mutu lumayan hrg terjangkau,Happy,Happy,2.4937634468078613,12.030914306640625,0.0,505,7
Kualitas Produk Bagus. Produk Sesuai,Happy,Happy,2.6133852005004883,12.078857421875,0.0,505,7
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,2.502207040786743,12.079254150390625,0.0,506,7
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Happy,2.4401605129241943,12.103275299072266,0.0,510,7
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Happy,3.35323166847229,12.096210479736328,0.0,516,7
barang telah sampai dengan packaging yg bagus,Happy,Happy,2.5825557708740234,12.04007339477539,0.0,502,7
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,3.0924363136291504,12.014778137207031,0.0,514,7
"bagus, bisa nempel di kayu",Happy,Happy,2.3982455730438232,12.062202453613281,0.0,503,7
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,2.9915695190429688,12.065467834472656,0.0,548,7
Jahitannya rapi. Warnanya cantik ??. Bahannya lembut. Ukuran sesuai. Nyaman dipakai ?. Modelnya cantik ??. Bahannya adem.,Happy,Love,4.050660610198975,12.056312561035156,0.0,527,7
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Happy,Happy,3.828476905822754,12.051403045654297,0.0,532,7
Pertama x custom dan hasil ny sesuai request,Happy,Happy,2.5682430267333984,12.01348876953125,0.0,504,7
mantap paten joss,Happy,Happy,2.5320048332214355,12.030204772949219,0.0,501,7
packing rapih aman makasih,Happy,Happy,3.001906394958496,12.063945770263672,0.0,502,7
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap,Sadness,Sadness,2.498319625854492,12.23367691040039,0.0,518,8
Ada 1 shade yg salah kirim,Sadness,Sadness,2.49758243560791,12.275005340576172,0.0,503,8
barang biasa aja ...bahan kurang bgitu bagus,Sadness,Sadness,2.3684306144714355,12.326274871826172,0.0,504,8
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,Sadness,Sadness,3.166492462158203,12.351577758789062,0.0,523,8
"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Sadness,Anger,4.283936500549316,12.157600402832031,0.0,541,8
"Packingnya cm kresek krg aman, jd pas dateng peot pdhl buat d jual, haduhh..",Sadness,Sadness,3.424185037612915,12.166080474853516,0.0,519,8
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",Sadness,Anger,7.037418365478516,12.132633209228516,0.0,579,8
"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Sadness,Anger,3.626278877258301,12.09716796875,0.0,550,8
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",Sadness,Sadness,2.9499309062957764,12.101219177246094,0.0,520,8
balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa,Sadness,Sadness,3.4677212238311768,12.042530059814453,0.0,517,8
Batre tidak sesuai ukuran dan tidak ada nano receiver.,Sadness,Sadness,5.297188997268677,12.057384490966797,0.0,505,8
"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Sadness,Anger,4.659581184387207,12.052635192871094,0.0,518,8
boros batre,Sadness,Sadness,5.5679099559783936,12.048515319824219,0.0,499,8
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,Sadness,Anger,4.065255641937256,12.059188842773438,0.0,507,8
sambungannya tidak rapih..,Sadness,Sadness,2.3353629112243652,12.065650939941406,0.0,501,8
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Sadness,Sadness,3.633413314819336,12.048870086669922,0.0,517,8
kurang bagus,Sadness,Sadness,2.289828062057495,12.0421142578125,0.0,498,8
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,Sadness,Sadness,3.0476882457733154,12.033065795898438,0.0,517,8
tidak berfugsi,Sadness,Sadness,3.0729525089263916,12.145397186279297,0.0,499,8
Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness,Sadness,5.621422290802002,12.210437774658203,0.0,508,8
"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sadness,Anger,4.377031326293945,12.935295104980469,0.0,529,8
barang dikrm beda dgn yg pesan,Sadness,Sadness,2.738450527191162,12.562149047851562,0.0,503,8
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Sadness,3.9424967765808105,12.504058837890625,0.0,553,8
"Barang yang sampai cacat, tidak ngisi baterai stick nya",Sadness,Anger,8.998506307601929,12.51034927368164,0.0,509,8
Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas,Sadness,Anger,9.506089925765991,12.498592376708984,0.0,630,8
Paking tidak rapih jebol,Sadness,Sadness,3.181303024291992,12.533432006835938,0.0,503,8
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,Sadness,Sadness,3.7974884510040283,12.548480987548828,0.0,551,8
"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,",Sadness,Anger,8.401460409164429,12.461563110351562,0.0,547,8
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",Sadness,Sadness,3.4151644706726074,12.47882080078125,0.0,534,8
ujung buku rusak.. padahal sudah mahal beli buku import,Sadness,Sadness,2.8027729988098145,12.487335205078125,0.0,507,8
"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",Sadness,Sadness,3.361116886138916,12.210075378417969,0.0,513,8
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Sadness,Sadness,3.697836399078369,12.394233703613281,0.0,512,8
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,Sadness,Sadness,3.0339627265930176,12.431869506835938,0.0,519,8
Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa,Sadness,Sadness,5.898481845855713,12.146465301513672,0.0,561,8
"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sadness,Sadness,3.3612706661224365,12.150630950927734,0.0,529,8
"Packing kurang rapih, pinggir buku menjadi rusak",Sadness,Sadness,3.7923696041107178,12.14760971069336,0.0,506,8
Bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Sadness,Sadness,4.898566484451294,11.898082733154297,0.0,510,8
infra red nya jelek suka mental ke mana2,Sadness,Anger,4.2251296043396,11.900089263916016,0.0,505,8
lambat,Sadness,Anger,4.869446039199829,11.86053466796875,0.0,497,8
tipis bgt,Sadness,Sadness,2.820298910140991,11.879154205322266,0.0,499,8
"kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8/10 rate penjual 4/10",Sadness,Sadness,4.009923934936523,11.935901641845703,0.0,541,8
kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,Sadness,Sadness,3.4246582984924316,11.903003692626953,0.0,526,8
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",Sadness,Sadness,3.6142585277557373,11.894157409667969,0.0,520,7
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,Sadness,Sadness,5.983443021774292,11.838489532470703,0.0,536,8
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Sadness,Sadness,4.848620176315308,11.81644058227539,0.0,542,8
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,Fear,Anger,5.712929010391235,11.811050415039062,0.0,557,8
"mohon maaf dikasih rating segini, karena barang yg dikirim tidak sesuai dan tidak ada follow up untuk penggantian barang, semoga kedepan dapat ditindak lanjuti, terima kasih banyak sebelumnya",Fear,Sadness,4.024231672286987,11.828514099121094,0.0,535,8
"pembelian ke 2 beda 10 hari aja, kenapa pelet maxi nya beda ya, lebih kecil2 dr biasanya dan warna lebih gelap. aroma juga beda.",Fear,Sadness,5.28739333152771,11.831981658935547,0.0,532,8
Barangnya ga ada,Fear,Sadness,2.6861672401428223,11.8323974609375,0.0,499,8
"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Fear,Sadness,3.1403586864471436,11.84128189086914,0.0,523,8
"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",Fear,Anger,3.1701138019561768,11.666454315185547,0.0,520,8
PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???,Fear,Anger,4.797810792922974,11.665573120117188,0.0,541,8
"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",Fear,Sadness,3.3843812942504883,11.669174194335938,0.0,560,8
kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,Fear,Sadness,5.124163866043091,11.657474517822266,0.0,523,8
pengiriman pertama sudah expired. barang diganti baru tp expired nya terlalu mepet (jarak 3 bulan ke tanggal expired). seharusnya dicek dulu sebelum dikirim ke pembeli.,Fear,Anger,4.9513139724731445,11.653213500976562,0.0,531,8
tidak sesuai,Fear,Sadness,2.3608291149139404,11.658477783203125,0.0,497,8
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",Fear,Anger,6.53159499168396,11.651191711425781,0.0,591,8
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Fear,Anger,4.377239465713501,11.654560089111328,0.0,512,8
Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Fear,Sadness,7.356277942657471,11.643531799316406,0.0,553,8
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",Fear,Anger,3.1708710193634033,11.663467407226562,0.0,534,8
gk ada plat besinya...cm ada label merk bahan,Fear,Sadness,2.7331342697143555,11.604133605957031,0.0,506,8
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear,Sadness,3.4497015476226807,11.614437103271484,0.0,537,8
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",Fear,Anger,5.220154762268066,11.598503112792969,0.0,535,8
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Fear,Sadness,2.8070621490478516,11.664409637451172,0.0,509,8
"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Sadness,3.234346866607666,11.696746826171875,0.0,526,8
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,Fear,Sadness,3.8005712032318115,11.713050842285156,0.0,543,8
"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya.",Fear,Anger,4.445989608764648,11.695755004882812,0.0,582,8
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. Pdhal beli pilihan yg paling mahal. Apa saya saja yg terima barang spt ini?",Fear,Sadness,4.783306121826172,11.652091979980469,0.0,532,8
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Sadness,5.084669828414917,11.658855438232422,0.0,519,8
barang tidak sampai. tdk ada solusi,Fear,Anger,7.753113746643066,11.663532257080078,0.0,503,8
beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,Fear,Anger,5.92180061340332,11.643989562988281,0.0,522,8
"bukan soal uangnya ,tapi soal ke amanahannya. kirim barang ada yg nggak dikirim(tidak lengkap) bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali. alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet. salah sendiri kirim brg ngga lengkap. sangat nggak rekomended.",Fear,Anger,4.522996425628662,11.650634765625,0.0,576,8
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",Fear,Sadness,6.52834415435791,11.62899398803711,0.0,526,8
"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",Fear,Anger,7.100358724594116,11.648048400878906,0.0,515,8
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",Fear,Anger,6.960620403289795,11.615367889404297,0.0,537,8
"mesin kasar, pelayanan kurang",Fear,Anger,4.091057300567627,11.639991760253906,0.0,501,8
packingnya kurang memuaskan,Fear,Sadness,3.1718878746032715,11.650226593017578,0.0,501,8
"dipakai untuk mindahin tabung gas 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas terlalu berat..not recommended utk tabung gas 12 kg..mungkin untuk yang lbh ringan bisa lancar rodanya berputar..",Fear,Anger,5.805372476577759,11.642715454101562,0.0,552,8
"Sy order 5pcs dikirim cuma 4, Krn weekend senin sy Baru Cek system sdh close, ini penjual penipu Krn ditanya tdk mau jawab padahal dia online",Fear,Anger,3.0794594287872314,11.663307189941406,0.0,536,8
untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Fear,Sadness,4.066209316253662,11.647830963134766,0.0,545,8
Parah ini toko ga ada tanggung jawab nya,Fear,Anger,3.2116072177886963,11.6427001953125,0.0,504,8
"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Fear,Anger,4.345605373382568,11.64251708984375,0.0,536,8
Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Sadness,3.0020525455474854,11.667503356933594,0.0,505,8
beli 2 dipakai dua hari udah hangus. kapok beli disini. 2 catridge gak sampe seminggu.,Fear,Sadness,6.168997764587402,11.65566635131836,0.0,519,8
"Sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order + kualitas barang ternyata hanya plastik tipis(tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja) Overall i wouldn�t recommend this to y�all",Fear,Sadness,4.057905197143555,11.621688842773438,0.0,581,8
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Fear,Anger,7.948594093322754,11.660675048828125,0.0,571,8
"bukan dendeng daging sapi asli, semacam campuran",Fear,Sadness,4.650538921356201,11.654075622558594,0.0,506,8
"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",Fear,Sadness,5.440349817276001,11.608390808105469,0.0,522,8
Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,Fear,Sadness,3.20745587348938,11.607467651367188,0.0,507,8
Gak sesuai gambar disitu gulanya yg hijau kenapa dikirimnya yang kuning sih beda mereka harganya rasanya juga beda lbh enak yg hijau kenapa begini tokped jd pengguna baru malah nyesel,Fear,Sadness,5.931335926055908,11.591316223144531,0.0,539,8
"Fastresp banget, ramah juga, pengirimannya gercep banget, lv. Ada y dikaskh lebih jga dong balonnya. Belum di pompa sih smg gaada yg bocor??",Love,Fear,7.059702157974243,11.610084533691406,0.0,537,7
"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh",Love,Love,4.40956711769104,11.605613708496094,0.0,526,7
puas banget ????????????????,Love,Love,5.618774175643921,11.607425689697266,0.0,502,7
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Love,Love,3.884938955307007,11.6253662109375,0.0,526,7
"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????",Love,Love,4.713063716888428,11.683269500732422,0.0,527,7
barang bagus..Bahannya adem. Modelnya cantik ??.,Love,Happy,5.980015516281128,11.67428970336914,0.0,507,7
reoderrrrr,Love,Happy,2.226236343383789,11.68441390991211,0.0,499,7
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,Love,4.634656190872192,11.65792465209961,0.0,515,7
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,Happy,7.629580974578857,11.705482482910156,0.0,509,7
"Instalasi Mudah. pengiriman cpt. respon cpt, trims seller smoga awet. Aamiin sukses selalu, seller & Tokopedia.",Love,Happy,3.8344335556030273,11.71090316772461,0.0,524,7
"Sudah order yg kedua disini, packingnya rapi, untuk lilin sama tulisan ulang tahun yang rentan patah dimasukkan ke dalam kardus ??pengirimannya juga cepat, semua barang yg dipesan lengkap dan kualitas bagus semua, balon2 ga ada yg bocor, lilin dan tulisan ultah nya juga ga ada yg patah. Anak bungsu saya senaaaaang sekali. Terima kasih banyak ya ??",Love,Happy,6.459853172302246,11.706775665283203,0.0,582,7
"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Love,Love,4.22350811958313,11.727630615234375,0.0,552,7
"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",Love,Love,4.068312168121338,11.727863311767578,0.0,506,7
jangan lupa gaes diorder toko ini,Love,Happy,3.0878007411956787,11.693412780761719,0.0,503,7
Puas sih.. Recomended bukunya,Love,Happy,3.549137592315674,11.66912841796875,0.0,504,7
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Love,Love,7.558553218841553,11.64828872680664,0.0,541,7
bagus bgt bukunya. suka. makasih,Love,Love,5.228161811828613,11.701313018798828,0.0,506,7
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Love,3.3909761905670166,11.697528839111328,0.0,524,7
"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Love,Happy,4.472910642623901,11.691612243652344,0.0,523,7
Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Love,Happy,3.8232510089874268,11.658729553222656,0.0,513,7
